"","filename","site","elevation","aspect","plot","day.night","measurement","tstart","tfinish","wamb","tav","pav","cav","flux_value_original","flux_nlm","lm_rsqd","non_linear_sigma","aic_lm","aic_nlm","w_prime_min","w_prime_max","suggested.discard","flux","comments","pairID","flag","flux_value"
"78","1_2000_east_4_night_resp","1","2000","east","4","night","resp",20,80,15.0711062613873,9.412924375,79.98190703125,432.4171796875,-0.0372434760708452,-0.0285716958399909,0.704777508847587,0.0112791677010627,-378.069255685917,-357.806080348199,15.072507136721,15.1508214651205,FALSE,"EVAP",NA,"1_east_4_night_EVAP","okay",-0.0372434760708452
"79","1_2000_east_5_day_resp","1","2000","east","5","day","resp",20,80,24.0446991791198,25.2017271186441,80.1318483050847,412.365906779661,2.41879434270658,1.40060660413808,0.976614904018915,0.490146521758394,-37.0638515698763,87.2600553175705,30.118183398945,34.0638201440389,FALSE,"EVAP",NA,"1_east_5_day_EVAP","okay",2.41879434270658
"80","1_2000_east_5_night_resp","1","2000","east","5","night","resp",20,80,15.0943946886615,9.4651871875,79.9884046875,426.6372109375,-0.0190214664591687,-0.00981294401037483,0.273949964624977,0.0143061907686409,-347.495050439491,-329.753361382878,15.221520828234,15.2850143627295,FALSE,"EVAP",NA,"1_east_5_night_EVAP","okay",-0.0190214664591687
"81","1_2000_west_1_day_redo2_resp","1","2000","west","1","day","redo2",20,80,13.615520396394,30.5214856,80.1233032,423.712368,1.00843782324745,0.04422703022893,0.96929148208233,0.0898110059947387,-124.550373672792,-112.985571969501,14.4245078468779,16.288564975139,FALSE,"EVAP","This is better","1_west_1_day_EVAP","manual_flux_time_selection",1.00843782324745
"82","1_2000_west_1_day_resp","1","2000","west","1","day","resp",20,80,21.2938291249495,20.7366235772358,80.0029910569106,415.360422764228,1.27555543294642,1.05071491809724,0.949350176420651,0.150178405173075,-67.9031808997908,-52.3198336787975,25.5102862270995,27.9149844409648,TRUE,"EVAP","Redo2 is better","1_west_1_day_EVAP","discard_this_keep_other_reading",NA
"83","1_2000_west_1_night_resp","1","2000","west","1","night","resp",20,80,15.784871743886,10.5345341463415,79.9185317073171,427.99781300813,0.124733991819617,0.094957090672651,0.942363718530181,0.0182858892800208,-347.396287696423,-300.791757581221,16.2252556771932,16.4140708298309,FALSE,"EVAP",NA,"1_west_1_night_EVAP","okay",0.124733991819617
"84","1_2000_west_2_day_resp","1","2000","west","2","day","resp",20,80,20.9323765892719,20.567852991453,79.9922205128205,410.298641025641,1.51989586876811,1.13123889641937,0.982909687827694,0.183901386983694,-114.966076909835,-28.4158989009349,23.4743042959003,26.0596579814821,FALSE,"EVAP",NA,"1_west_2_day_EVAP","okay",1.51989586876811
"85","1_2000_west_2_night_resp","1","2000","west","2","night","resp",20,80,18.3899532725887,10.6981125984252,79.936957480315,450.265905511811,0.155481212991075,0.722088274729721,0.91710698851132,0.0227760538342613,-296.647915200138,-274.88131418363,16.138824886256,16.4070458149542,FALSE,"EVAP",NA,"1_west_2_night_EVAP","okay",0.155481212991075
"86","1_2000_west_3_day_resp","1","2000","west","3","day","resp",20,80,20.8829195669508,20.1063275,79.9833833333333,410.552925,0.587557391263191,0.472421345791933,0.824908447553732,0.131377908981334,-78.4715117374267,-68.1018597492694,24.4333500589152,25.458441450835,FALSE,"EVAP",NA,"1_west_3_day_EVAP","okay",0.587557391263191
"87","1_2000_west_3_night_resp","1","2000","west","3","night","resp",20,80,15.5928905871509,10.7014056910569,79.950325203252,434.07974796748,0.107907887140238,0.0847437549403272,0.915292572611635,0.017144354192598,-339.785419742893,-308.39812808772,16.0234002381356,16.2015038156334,FALSE,"EVAP",NA,"1_west_3_night_EVAP","okay",0.107907887140238
"88","1_2000_west_4_day_resp","1","2000","west","4","day","resp",20,80,20.8957906857579,20.200287394958,79.991274789916,414.459369747899,0.793974449070285,0.591969854006253,0.984045144947191,0.0937687938431408,-198.601684747339,-107.896871124411,24.1810162108395,25.5047123992544,FALSE,"EVAP",NA,"1_west_4_day_EVAP","okay",0.793974449070285
"89","1_2000_west_4_night_resp","1","2000","west","4","night","resp",20,80,18.9688591689162,10.9344228346457,79.9367251968504,451.12874015748,0.382899045516459,0.299201643953471,0.959925416057484,0.0475926911466015,-233.712800690517,-187.918914541258,15.5563944051373,16.1803346139577,FALSE,"EVAP",NA,"1_west_4_night_EVAP","okay",0.382899045516459
"90","1_2000_west_5_day_resp","1","2000","west","5","day","resp",20,80,20.4370066498686,19.3867860655738,79.9831786885246,411.454754098361,0.475634154071797,1.64339759977923,0.791261134319391,0.0989442006467173,-91.2899712316292,-101.557445144215,23.0366366811218,24.0847319514539,FALSE,"EVAP",NA,"1_west_5_day_EVAP","okay",0.475634154071797
"91","1_2000_west_5_night_resp","1","2000","west","5","night","resp",20,80,14.6620062765799,10.9174467213115,79.9330057377049,433.993360655738,0.491080516251172,-0.0429594501118702,0.977205944182383,0.0481879613194906,-238.863478846343,-186.452171874839,15.4065606636372,16.1718671802399,FALSE,"EVAP",NA,"1_west_5_night_EVAP","okay",0.491080516251172
"92","2_2200_east_1_day_resp","2","2200","east","1","day","resp",20,80,23.6894149309069,21.8839069230769,78.7588869230769,411.711453846154,1.2389377566495,-1.0592379882362,0.969495442356137,0.155349967943982,-101.2808032248,-48.3247697098883,26.9161922399435,28.9165683451143,FALSE,"EVAP",NA,"2_east_1_day_EVAP","okay",1.2389377566495
"93","2_2200_east_1_night_redo_resp","2","2200","east","1","night","redo",40,100,21.2613336817203,13.457537704918,78.4084459016393,439.323967213115,0.0048230244629539,-0.00358329558240667,0.0216186301889273,0.0148076862224233,-337.656236502844,-325.687786923007,21.1543353260479,21.2208675046601,FALSE,"EVAP","This is better","2_east_1_night_EVAP","manual_flux_time_selection",0.0048230244629539
"94","2_2200_east_1_night_resp","2","2200","east","1","night","resp",20,80,17.5851629607892,13.48217578125,78.41115703125,465.9588046875,0.0356096202902482,7.89775957355049,0.0982684227350684,0.0422196675832717,-191.08531038742,-202.054492454192,21.9875511696392,22.1983663839027,TRUE,"EVAP","Redo is better","2_east_1_night_EVAP","discard_this_keep_other_reading",NA
"95","2_2200_east_2_day_resp","2","2200","east","2","day","resp",20,80,23.0717732041681,23.1148347107438,78.7725727272727,409.016330578512,2.29980068115148,1.50953819150504,0.991342390335284,0.36846125514313,-103.513769394047,53.5865361644812,27.2364555534817,31.0046821015628,FALSE,"EVAP",NA,"2_east_2_day_EVAP","okay",2.29980068115148
"96","2_2200_east_2_night_redo_resp","2","2200","east","2","night","redo",20,80,20.4129534830808,13.5468768,78.4001568,434.696056,-0.526882593581022,-0.357375728772894,0.987143728621901,0.0802903979308105,-262.341987232685,-126.208356100247,19.2502741528425,20.0657126332078,FALSE,"EVAP","This is better","2_east_2_night_EVAP","manual_flux_time_selection",-0.526882593581022
"97","2_2200_east_2_night_resp","2","2200","east","2","night","resp",20,80,22.0244431064813,13.5813357142857,78.3948523809524,461.395873015873,-0.271933108053152,-0.303603978418614,0.880720444105771,0.0427472766086978,-200.167979334801,-200.58901277127,21.2394313207802,21.7325580290452,TRUE,"EVAP","Redo is better","2_east_2_night_EVAP","discard_this_keep_other_reading",NA
"98","2_2200_east_3_day_resp","2","2200","east","3","day","resp",20,80,22.3751012522668,20.1262933333333,78.7726091666667,414.573133333333,1.24201649484677,1.0038778982438,0.974420233728287,0.123782567111087,-112.777854563791,-75.1289292126846,23.812758570311,26.0369180395554,FALSE,"EVAP",NA,"2_east_3_day_EVAP","okay",1.24201649484677
"99","2_2200_east_3_night_resp","2","2200","east","3","night","resp",20,80,20.0877383319917,13.6020040650407,78.3849479674797,435.832552845528,-0.136744648640301,-0.0780304327782707,0.913354382019833,0.0336726663582757,-305.729208185723,-228.746062716952,19.1754809208821,19.3929311216584,FALSE,"EVAP",NA,"2_east_3_night_EVAP","okay",-0.136744648640301
"100","2_2200_east_4_day_resp","2","2200","east","4","day","resp",20,80,22.3224674054694,19.9004333333333,78.7724333333333,401.467089430894,1.14596702393065,0.858222823308471,0.983825938922304,0.136073255529076,-151.238990295503,-63.9582410406746,25.7100375163703,27.6741339867148,FALSE,"EVAP",NA,"2_east_4_day_EVAP","okay",1.14596702393065
"101","2_2200_east_4_night_resp","2","2200","east","4","night","resp",20,80,21.2938551168706,13.742015,78.381705,431.293675,-0.196817807340686,-0.136414419223387,0.902452353997982,0.0401433203454271,-253.274825996342,-208.005245420162,20.8976732823218,21.2264991528416,FALSE,"EVAP",NA,"2_east_4_night_EVAP","okay",-0.196817807340686
"102","2_2200_east_5_day_resp","2","2200","east","5","day","resp",10,60,22.316094768859,19.8433239316239,78.7791324786325,412.593205128205,1.03957647131025,0.749258992970649,0.995025187559864,0.112181770378755,-214.405249173501,-71.3741936663544,24.5334786804828,25.8830288170543,FALSE,"EVAP","Needed to be cut","2_east_5_day_EVAP","manual_flux_time_selection",1.03957647131025
"103","2_2200_east_5_night_resp","2","2200","east","5","night","resp",20,80,21.1798770423345,13.7962132231405,78.3845958677686,433.496553719008,0.057121107137555,0.0522374956810832,0.833328165682003,0.0111470530967227,-366.645231814426,-359.196390717491,21.0949016833668,21.2170088186174,FALSE,"EVAP",NA,"2_east_5_night_EVAP","okay",0.057121107137555
"104","2_2200_west_1_day_resp","2","2200","west","1","day","resp",20,80,24.3233009221963,23.2445286885246,78.666237704918,421.487114754098,0.788954345254902,0.541196829638579,0.948429262866212,0.141284042075149,-122.264748753961,-59.5239234638731,26.8407969598941,28.105843496588,FALSE,"EVAP",NA,"2_west_1_day_EVAP","okay",0.788954345254902
"105","2_2200_west_1_night_resp","2","2200","west","1","night","resp",10,65,20.8852967472053,13.2095646551724,78.4791474137931,486.834353448276,0.114820460279298,0.0727115702406785,0.834705406771719,0.0271535660894191,-268.405249126236,-232.267280628473,21.1072049222269,21.3013851195775,FALSE,"EVAP","Needed to be cut","2_west_1_night_EVAP","manual_flux_time_selection",0.114820460279298
"106","2_2200_west_2_day_resp","2","2200","west","2","day","resp",20,80,25.6643829583639,24.3706783333333,78.7021566666667,419.494425,1.29216018517532,0.876168991963164,0.987670474654957,0.198897335904501,-151.429060955909,-19.1659829781983,27.2469022856038,29.2777012852899,FALSE,"EVAP",NA,"2_west_2_day_EVAP","okay",1.29216018517532
"107","2_2200_west_2_night_resp","2","2200","west","2","night","resp",20,80,19.6619168035518,13.265536,78.4806296,442.766416,-0.213679581197026,-0.148701916458455,0.921477615102994,0.0308613892245198,-258.110204614168,-239.033368565553,19.4497764499558,19.7608232569917,FALSE,"EVAP",NA,"2_west_2_night_EVAP","okay",-0.213679581197026
"108","2_2200_west_3_day_resp","2","2200","west","3","day","resp",20,80,25.4147246085501,24.9973297520661,78.6648305785124,417.610008264463,0.782492705522385,0.580154349801786,0.894080405654643,0.15356089803236,-75.0435461673818,-49.6915886419524,30.4771871929822,31.8614036782144,FALSE,"EVAP",NA,"2_west_3_day_EVAP","okay",0.782492705522385
"109","2_2200_west_3_night_resp","2","2200","west","3","night","resp",20,80,17.3685917824267,13.294775,78.4689451612903,439.587693548387,-0.282196135797656,-0.162434431292202,0.984148064677831,0.0575937155348594,-325.767658927279,-165.412272528622,19.7941015313126,20.2089102189634,FALSE,"EVAP",NA,"2_west_3_night_EVAP","okay",-0.282196135797656
"110","2_2200_west_4_day_resp","2","2200","west","4","day","resp",20,80,25.0326821834014,25.1175462809917,78.6510008264463,413.717049586777,0.401783137034368,0.329585516448883,0.754808876738544,0.111634644470371,-94.7646909333123,-87.3177509307569,29.4123702425707,30.2213368728991,FALSE,"EVAP",NA,"2_west_4_day_EVAP","okay",0.401783137034368
"111","2_2200_west_4_night_resp","2","2200","west","4","night","resp",20,80,19.3876524256212,13.3917496,78.4503592,455.76552,-0.0766562424116667,-0.255757878137703,0.418328577599074,0.0308695944970609,-212.751041671856,-239.001999482892,19.2096559107433,19.4455154285943,TRUE,"EVAP","Signalstrength low for the whole measurement","2_west_4_night_EVAP","suspicious",NA
"112","2_2200_west_5_day_resp","2","2200","west","5","day","resp",20,80,25.3816437607288,25.995703968254,78.6594777777778,414.297404761905,1.10096355067594,0.438047930510801,0.862445682768093,0.380205279679221,-14.8306226832515,57.2888749620007,29.3956274156055,31.4421737932616,FALSE,"EVAP",NA,"2_west_5_day_EVAP","okay",1.10096355067594
"113","2_2200_west_5_night_resp","2","2200","west","5","night","resp",20,80,18.7740625646817,13.3541834645669,78.4551456692913,453.010307086614,-0.138806905828282,-0.0682133097596171,0.914875543528326,0.0377337055941535,-305.299687315589,-215.309718760574,18.5223379772859,18.7369149610379,TRUE,"EVAP","Signalstrength low for the whole measurement","2_west_5_night_EVAP","suspicious",NA
"114","3_2400_east_1_day_redo_resp","3","2400","east","1","day","redo",20,80,27.1945919192176,26.0708704918033,76.275618852459,460.097180327869,2.57075579242313,1.61203371950757,0.996524186721198,0.459001219012435,-140.771906234966,79.5131777812489,28.7155663182064,32.869843319842,FALSE,"EVAP",NA,"3_east_1_day_EVAP","okay",2.57075579242313
"115","3_2400_east_1_day_redo_resp","3","2400","east","1","day","redo",20,80,27.1945919192176,26.0708704918033,76.275618852459,460.097180327869,2.57075579242313,1.61203371950757,0.996524186721198,0.459001219012435,-140.771906234966,79.5131777812489,28.7155663182064,32.869843319842,FALSE,"EVAP",NA,"3_east_1_day_EVAP","high_aic_discard_this_keep_other_reading",NA
"116","3_2400_east_1_day_resp","3","2400","east","1","day","resp",20,80,25.6689542208831,25.9911168,76.2799496,478.780096,-0.815835464298934,-15.1926608630258,0.372338793991632,0.555446183534564,96.1831761984913,102.018003167242,31.2161503298654,34.8679079079328,TRUE,"EVAP",NA,"3_east_1_day_EVAP","high_aic_discard_this_keep_other_reading",NA
"117","3_2400_east_1_night_resp","3","2400","east","1","night","resp",10,50,13.2867172503225,10.5827357723577,76.3480910569106,433.518113821138,0.0985725933716079,0.0683051376756702,0.823697099035095,0.0168102875564097,-228.302819642811,-204.065509600074,17.1321673743872,17.2515693648586,FALSE,"EVAP","Needed to be cut","3_east_1_night_EVAP","manual_flux_time_selection",0.0985725933716079
"118","3_2400_east_2_day_resp","3","2400","east","2","day","resp",20,80,24.5834169077136,26.6317155737705,76.2838737704918,463.427073770492,2.63104966371672,1.54779618665013,0.997314236494697,0.524807505005512,-153.506345350381,95.3226611205044,30.5208324423622,34.636527014877,FALSE,"EVAP",NA,"3_east_2_day_EVAP","okay",2.63104966371672
"119","3_2400_east_2_night_resp","3","2400","east","2","night","resp",20,80,17.1490311268118,10.4365235772358,76.3558869918699,442.040032520325,-0.110075753972709,-0.0604267957491057,0.955836522775895,0.0253409578390838,-374.234137555111,-262.28926749701,16.9963480678137,17.1708613097702,FALSE,"EVAP",NA,"3_east_2_night_EVAP","okay",-0.110075753972709
"120","3_2400_east_3_day_resp","3","2400","east","3","day","resp",20,80,26.4446838036482,26.7775355371901,76.3044859504132,462.55652892562,2.11228747571098,1.66712290245245,0.920093360796772,0.345819504500743,31.6099954875072,46.1031427369302,33.751682301644,37.9745048550219,FALSE,"EVAP",NA,"3_east_3_day_EVAP","okay",2.11228747571098
"121","3_2400_east_3_night_resp","3","2400","east","3","night","resp",20,80,17.2808293245813,10.3035721311475,76.36075,453.928344262295,-0.193350919198507,-0.140420352012326,0.980554559889679,0.0263640682426255,-357.166717324464,-257.618820653493,16.5722626834926,16.8929304281516,FALSE,"EVAP",NA,"3_east_3_night_EVAP","okay",-0.193350919198507
"122","3_2400_east_4_day_redo_resp","3","2400","east","4","day","redo",20,80,26.1792832204194,25.7492661157025,76.3004776859504,455.069760330579,2.2299539197557,-0.760430413268406,0.989613082963631,0.172171036750259,-91.0912244457331,-36.1934312624457,27.6418179107076,31.1955206516496,FALSE,"EVAP",NA,"3_east_4_day_EVAP","okay",2.2299539197557
"123","3_2400_east_4_day_resp","3","2400","east","4","day","resp",20,80,25.6053328992262,25.7931275,76.3106908333333,470.870075,1.1787017039034,0.830472901930939,0.979107465424607,0.176278965755922,-125.592300471828,-33.4110631873013,29.0321880239382,31.1172629858393,TRUE,"EVAP","Redo is better","3_east_4_day_EVAP","discard_this_keep_other_reading",NA
"124","3_2400_east_4_night_resp","3","2400","east","4","night","resp",20,80,16.9792624946671,10.3673319672131,76.3648836065574,448.974532786885,-0.0940745319510187,-0.0440866556185665,0.854429935444616,0.0193408305461401,-313.842599389221,-294.173285227768,16.7124136417185,16.8827966310673,FALSE,"EVAP",NA,"3_east_4_night_EVAP","okay",-0.0940745319510187
"125","3_2400_east_5_day_resp","3","2400","east","5","day","resp",20,80,20.724416498301,20.0045404958678,76.2867768595041,427.145198347107,0.981019565140575,0.621260802940522,0.992434697134244,0.174595752042517,-213.125608054324,-34.543209402116,24.1528003205189,25.7293961736191,FALSE,"EVAP",NA,"3_east_5_day_EVAP","okay",0.981019565140575
"126","3_2400_east_5_night_resp","3","2400","east","5","night","resp",20,80,16.6867787541604,9.92697858267717,76.3312023622047,452.828519685039,-0.096139095893615,-0.0594057731939681,0.927558914072566,0.0211494566758161,-358.910300345273,-283.624582893018,16.2348600060263,16.4167568905941,FALSE,"EVAP",NA,"3_east_5_night_EVAP","okay",-0.096139095893615
"127","3_2400_west_1_day_resp","3","2400","west","1","day","resp",20,80,21.2908311293776,22.6804935483871,76.2179064516129,417.30460483871,0.430536837297628,0.210215036976712,0.57628951440183,0.211811772545656,-33.6703260361499,-11.7426946275586,22.6080226871726,23.7041773375031,FALSE,"EVAP",NA,"3_west_1_day_EVAP","okay",0.430536837297628
"128","3_2400_west_1_night_resp","3","2400","west","1","night","resp",20,80,16.7760073547158,10.5930984375,76.26616953125,466.12453125,-0.12883349528291,-0.0793872830346475,0.934073116899184,0.027910055872152,-328.981915218378,-250.894588558993,16.8210675563715,17.0307908105979,FALSE,"EVAP",NA,"3_west_1_night_EVAP","okay",-0.12883349528291
"129","3_2400_west_2_day_resp","3","2400","west","2","day","resp",10,60,19.6829731586647,22.3637866141732,76.2537015748031,428.571866141732,1.26741792050647,1.07803690355151,0.955873330161041,0.126877677359993,-76.6312147971471,-59.3101049218385,23.3024384683127,25.0679338146437,FALSE,"EVAP","Needed to be cut","3_west_2_day_EVAP","manual_flux_time_selection",1.26741792050647
"130","3_2400_west_2_night_resp","3","2400","west","2","night","resp",20,80,16.888442608265,10.5648830645161,76.263089516129,448.738588709677,-0.156010185895576,-0.0949328803459495,0.932997434889308,0.0350250697731056,-304.580714553111,-224.099498440715,16.5934482178812,16.8421600655985,FALSE,"EVAP",NA,"3_west_2_night_EVAP","okay",-0.156010185895576
"131","3_2400_west_3_day_resp","3","2400","west","3","day","resp",20,80,20.6086550597993,22.6444984848485,76.2658439393939,425.645333333333,0.999857652657507,0.775543165742942,0.947095359670186,0.146799208241578,-88.1854027201171,-55.0053051094369,25.5072363892629,27.2796156494955,FALSE,"EVAP",NA,"3_west_3_day_EVAP","okay",0.999857652657507
"132","3_2400_west_3_night_resp","3","2400","west","3","night","resp",20,80,16.7465919812677,10.3940724409449,76.269242519685,451.782244094488,-0.0731719646100594,-0.0519414889276023,0.920809560320284,0.0135256575906134,-386.034614111264,-336.373624006355,16.5725727093367,16.7062114547612,FALSE,"EVAP",NA,"3_west_3_night_EVAP","okay",-0.0731719646100594
"133","3_2400_west_4_day_redo_resp","3","2400","west","4","day","redo",20,80,12.9991742584,23.9378834710744,76.0717082644628,444.441834710744,0.975173243661207,0.159307078633342,0.934720412454424,0.163262292835754,-76.7681112211261,-42.4628086019375,13.5154309751397,15.1990526162441,FALSE,"EVAP","This is better","3_west_4_day_EVAP","manual_flux_time_selection",0.975173243661207
"134","3_2400_west_4_day_resp","3","2400","west","4","day","resp",20,80,20.4863014107255,22.476664057971,76.2905423188406,437.520008695652,1.20873370933573,0.567491082575995,0.930376517172487,0.35076657164552,-47.3111413009187,47.7792133836565,24.7433504660174,26.6690635967071,TRUE,"EVAP","Redo is better","3_west_4_day_EVAP","discard_this_keep_other_reading",NA
"135","3_2400_west_4_night_resp","3","2400","west","4","night","resp",20,80,16.6518009316667,10.3337540322581,76.2723733870968,469.651201612903,-0.0928451085337871,-0.043636641156964,0.904857327008333,0.0154723411675989,-344.754031129627,-320.506689674478,16.4127278047731,16.5696791421453,FALSE,"EVAP",NA,"3_west_4_night_EVAP","okay",-0.0928451085337871
"136","3_2400_west_5_day_resp","3","2400","west","5","day","resp",20,80,21.1643044012233,23.1749471014493,76.3106130434783,432.944246376812,0.946293019531128,0.491280424613404,0.949746381161903,0.245366478673236,-98.0622355394988,5.60978466834886,25.4862035188123,27.0297805771414,FALSE,"EVAP",NA,"3_west_5_day_EVAP","okay",0.946293019531128
"137","3_2400_west_5_night_resp","3","2400","west","5","night","resp",20,80,16.6566427601287,10.4004012903226,76.2856012903226,453.777025806452,-0.224507005127113,-0.132836141071264,0.971015248159155,0.0470795722392161,-313.833171170933,-189.198035200254,16.428637714239,16.7628609063322,FALSE,"EVAP",NA,"3_west_5_night_EVAP","okay",-0.224507005127113
"138","4_2600_east_1_day_resp","4","2600","east","1","day","resp",20,80,19.0667189855865,23.8740590163934,74.8986713114754,434.971745901639,2.23242992158622,1.59299659183206,0.988040617529953,0.314099568801812,-80.7652721155087,34.7507235911702,26.5938099883677,30.4555252303944,FALSE,"EVAP",NA,"4_east_1_day_EVAP","okay",2.23242992158622
"139","4_2600_east_1_night_resp","4","2600","east","1","night","resp",20,80,18.8626511326143,12.4222968,75.0515016,428.599632,-0.139860028875518,-0.0925806601303121,0.936129210968449,0.0284353722872051,-318.287312948502,-248.694263347354,19.082524079901,19.3292344745709,FALSE,"EVAP",NA,"4_east_1_night_EVAP","okay",-0.139860028875518
"140","4_2600_east_2_day_resp","4","2600","east","2","day","resp",20,80,21.1218124152297,24.4778918032787,74.8948360655738,422.666524590164,3.12876232249191,2.0406470803517,0.994591307187949,0.534589857718819,-88.1376640209396,97.501919763106,26.2366639262727,31.2204039744059,FALSE,"EVAP",NA,"4_east_2_day_EVAP","okay",3.12876232249191
"141","4_2600_east_2_night_resp","4","2600","east","2","night","resp",10,65,20.0611551550322,12.2371648,75.04364,433.895552,0.0908183837798101,0.0706058740075262,0.924677120664804,0.0143895762574921,-339.78306138121,-300.847746322079,20.0789275869431,20.2222329685631,FALSE,"EVAP","Needed to be cut","4_east_2_night_EVAP","manual_flux_time_selection",0.0908183837798101
"142","4_2600_east_3_day_resp","4","2600","east","3","day","resp",20,80,24.471866589181,23.026932231405,74.922458677686,423.193247933884,2.55309163159661,0.218682580786171,0.988431134365519,0.267369004703955,-66.8275252807787,15.7432494435453,26.2148639423809,30.4665684700725,FALSE,"EVAP",NA,"4_east_3_day_EVAP","okay",2.55309163159661
"143","4_2600_east_3_night_redo_resp","4","2600","east","3","night","redo",30,90,20.1967536576657,12.4796223021583,75.0498575539568,423.603776978417,0.0996049690008303,0.0493542889197669,0.791850270083348,0.0338280403783023,-277.395240437066,-228.202833834476,20.2450281674349,20.4329452082612,FALSE,"EVAP","This is better","4_east_3_night_EVAP","manual_flux_time_selection",0.0996049690008303
"144","4_2600_east_3_night_resp","4","2600","east","3","night","resp",20,80,18.8312132255634,12.4485461538462,75.0474903846154,420.163019230769,0.202163259963874,0.062490834539832,0.846719410175874,0.0778615533128588,-213.797373176225,-129.83304992703,12.7051968587505,13.0624269328725,TRUE,"EVAP","signalstrength low for the whole measurement","4_east_3_night_EVAP","suspicious",NA
"145","4_2600_east_4_day_resp","4","2600","east","4","day","resp",20,80,20.9496872948583,23.841725,74.9085709677419,433.795596774194,2.60636121689825,1.6939682147074,0.977881679162366,0.476738037859903,-23.7624749559572,83.9870636821708,27.691137705474,31.9376445486656,FALSE,"EVAP",NA,"4_east_4_day_EVAP","okay",2.60636121689825
"146","4_2600_east_4_night_resp","4","2600","east","4","night","resp",20,80,19.3379232810516,12.308521875,75.04762890625,421.4212734375,-0.995809339210616,-0.23548476682006,0.985793728005516,0.108642790311119,-173.701366997644,-90.5233493857583,17.3549564668727,18.9436916431843,FALSE,"EVAP",NA,"4_east_4_night_EVAP","okay",-0.995809339210616
"147","4_2600_east_5_day_resp","4","2600","east","5","day","resp",20,80,20.5516779185577,22.857625,74.914564516129,429.233862903226,3.15846672246874,1.99999920135529,0.995119815142152,0.565956977616665,-93.9876597331859,104.230071166332,24.9958564542503,30.0804080766545,FALSE,"EVAP",NA,"4_east_5_day_EVAP","okay",3.15846672246874
"148","4_2600_east_5_night_resp","4","2600","east","5","night","resp",20,80,19.4950082879868,12.0144386363636,75.0522303030303,415.831901515152,0.0378101073276708,0.100395971880964,0.508684678687167,0.0158075399758402,-316.387775922768,-317.977589686051,19.5482055645718,19.6484211457952,FALSE,"EVAP",NA,"4_east_5_night_EVAP","okay",0.0378101073276708
"149","4_2600_west_1_day_resp","4","2600","west","1","day","resp",10,60,17.9501477524534,14.5501458646617,74.8425278195489,401.438390977444,0.523053739811056,0.667686742058643,0.941457154526985,0.0466854866671742,-152.542088127057,-157.289536049704,18.6021193443136,19.337650703975,FALSE,"EVAP","Needed to be cut","4_west_1_day_EVAP","manual_flux_time_selection",0.523053739811056
"150","4_2600_west_1_night_resp","4","2600","west","1","night","resp",20,80,20.5814648967959,13.4744837209302,74.9724294573643,421.882782945736,0.00113100275169334,-0.660662958866757,0.00092559093750416,0.0177511402692673,-315.63794688339,-304.293989373077,20.7036465556406,20.7780390629298,FALSE,"EVAP",NA,"4_west_1_night_EVAP","okay",0.00113100275169334
"151","4_2600_west_2_day_resp","4","2600","west","2","day","resp",20,80,18.3980566266995,16.1663115702479,74.8423859504132,398.117603305785,0.44299651348663,0.314976022854142,0.945920295322168,0.0820004275548679,-186.486888421621,-123.721573952479,19.5831332401434,20.3149814379197,FALSE,"EVAP","Looks good","4_west_2_day_EVAP","okay",0.44299651348663
"152","4_2600_west_2_night_redo_resp","4","2600","west","2","night","redo",20,80,20.1899888592057,13.1872308943089,74.9880008130081,422.838,0.206008869508399,0.139729410050548,0.944963913163128,0.0390564757579469,-280.264129034041,-211.244034379133,20.2843757017643,20.6522866285569,FALSE,"EVAP",NA,"4_west_2_night_EVAP","okay",0.206008869508399
"153","4_2600_west_3_day_resp","4","2600","west","3","day","resp",10,50,17.5368942569343,16.0746991735537,74.8421330578512,407.106545454545,0.0178192361968268,NA,0.0349834946955183,NA,-166.145789274989,NA,19.394074201083,19.5569372591169,FALSE,"EVAP","Needed to be cut","4_west_3_day_EVAP","manual_flux_time_selection",0.0178192361968268
"154","4_2600_west_3_night_resp","4","2600","west","3","night","resp",20,80,19.5376577378431,12.91061015625,74.98558125,419.2295859375,0.23800266020652,0.157589542854799,0.931899613645778,0.0489828662699784,-248.924027603491,-184.521533247597,20.0350178021611,20.446898596559,FALSE,"EVAP",NA,"4_west_3_night_EVAP","okay",0.23800266020652
"155","4_2600_west_4_day_resp","4","2600","west","4","day","resp",20,80,17.7498920213461,18.1681146341463,74.8642723577236,405.135146341463,1.07126355182653,0.814748352753057,0.959538629167411,0.154671059290301,-96.5201449766727,-48.8415820687736,20.2689694273342,22.0289134023659,FALSE,"EVAP",NA,"4_west_4_day_EVAP","okay",1.07126355182653
"156","4_2600_west_4_night_resp","4","2600","west","4","night","resp",20,80,19.9665389399939,12.8145408,74.9937144,422.328848,-0.123855692184347,-0.0667255583879444,0.813483651460552,0.0391117990898168,-258.914784065434,-211.077006150267,19.8436069828692,20.1019245038887,FALSE,"EVAP",NA,"4_west_4_night_EVAP","okay",-0.123855692184347
"157","4_2600_west_5_day_resp","4","2600","west","5","day","resp",20,80,17.4183292949537,19.260079338843,74.8606380165289,403.466603305785,1.62824244075993,1.15357723645072,0.989755938976171,0.233706391499052,-130.664951984693,-0.135320730720062,20.5090687028136,23.1763773949234,FALSE,"EVAP",NA,"4_west_5_day_EVAP","okay",1.62824244075993
